id;navn;fylke;kommune;addresse;aapningstider;lat;lon;url;sistEndret
66297;Rådhuset;Østfold;Aremark;1798 Aremark;08.00 - 15.00;59.222181;11.695783;http://valglokaler.no/valglokale-forhands/radhuset/;2015-06-30
66298;Løkentunet;Østfold;Askim;Løkenveien 16, 1813 Askim;;59.578806;11.171415;http://valglokaler.no/valglokale-forhands/lokentunet/;2015-06-30
66300;Servicetorget;Østfold;Askim;Askim rådhus,Skolegata 12, 1830 Askim;Åpningstid:  10.08.-11.09.2015: kl. 08.00-15.30    Utvidet åpningstid mandager og torsdager:  10.08.-11.09.2015: kl. 15.30-19.00;59.584476;11.1609456;http://valglokaler.no/valglokale-forhands/servicetorget/;2015-06-30
66301;Eidsberg bibliotek;Østfold;Eidsberg;Storgata 15, 1850 Mysen;Åpningstider :  mandag Stengt   tirs-tor 10.00 - 19.00   fredag 10.00 - 15.00   lørdag 10.00 - 14.00  Siste frist fredag 11.sept kl. 15.00;59.553323;11.330694;http://valglokaler.no/valglokale-forhands/eidsberg-bibliotek/;2015-06-30
66311;Servicetorget;Østfold;Fredrikstad;Nygaardsgate 16, Rådhuset, 1606 Fredrikstad;Åpningstider:  Uke 36 (31.08 -05.09):  kl. 08:00 – 18:00 mandag, tirsdag, onsdag  kl. 08:00 – 20:00 torsdag  kl. 08:00 – 15:30 fredag  kl. 12:00 – 15:00 lørdag     Uke 37 (07.09 – 11.09):  kl. 08:00 – 18:00 mandag, tirsdag, onsdag  kl. 08:00 – 20:00 torsdag  kl. 08:00 – 15:30 fredag;59.210325;10.940291;http://valglokaler.no/valglokale-forhands/servicetorget-2/;2015-09-01
66323;Halden Rådhus;Østfold;Halden;Storgt 8,Halden rådhus,NAV/Servicesenter, 1771 Halden;Hverdager man-fre 09.00-14.30 i tiden 10. august til og med fredag 11. september 2015.;59.122507;11.386748;http://valglokaler.no/valglokale-forhands/halden-radhus/;2015-06-30
66324;Tistasenteret;Østfold;Halden;Walkers gt 4, 1771 Halden;Valgdebatt og forhåndsstemmegivning lørdag 29. august 2015 kl. 10.00 -16.00 i Tistasenteret.;59.121393;11.381;http://valglokaler.no/valglokale-forhands/tistasenteret/;2015-06-30
66333;Servicetorget;Østfold;Hobøl;Elvestadveien 1000, 1827 Hobøl;Mandag - fredag kl 08.00-15.00    Langåpent:  7. september kl 08.00-18.30  9. september kl 08.00-18.30;59.622610;10.949717;http://valglokaler.no/valglokale-forhands/servicetorget-3/;2015-06-30
66335;Biblioteket;Østfold;Hobøl;Engen 2, 1825 Tomter;Bibliotekets ordinære åpningstider    (Sommertid 10. aug. - 31. aug.);59.659019;11.002192;http://valglokaler.no/valglokale-forhands/biblioteket/;2015-06-30
66336;Rådhuset;Østfold;Hvaler;Storveien 32, 1680 Skjærhalden;10.08. - 11.09.15:  mandag - fredag: kl. 08:00 - 15:30    Utvidet åpningstid:  Onsdag 02.09.15: kl. 08:00 - 20:00  Tirsdag 08.09.15: kl. 08:00 - 20:00;59.028148;11.031203;http://valglokaler.no/valglokale-forhands/radhuset-2/;2015-06-30
66339;Bibliotek;Østfold;Marker;Storgata 60, 1870 Ørje;10. august til 11. september mandag til fredag fra 08.00-15.00. 1.3.8.10. september fra 08.00-19.00 Lørdag 5. september: 10.00-13.00;59.479833;11.659087;http://valglokaler.no/valglokale-forhands/bibliotek/;2015-06-30
66340;MBSS;Østfold;Marker;Braarudveien 25, 1870 Ørje;Forhåndsstemming  torsdag 10. september fra kl. 10.00-12.00;59.479833;11.659087;http://valglokaler.no/valglokale-forhands/mbss/;2015-06-30
66348;Rådhuset;Østfold;Moss;Kirkegata 15, 1531 Moss;Åpningstider:  10.08. -11.09.2015:   mandag-fredag: kl. 08.00-15.00    Utvidet åpningstid:  Torsdag 03.09 og 10.09 fra kl. 08.00 - 18.00  Lørdag  29.08 og 05.09 fra kl. 10.00 - 13.00​;59.434427;10.659099;http://valglokaler.no/valglokale-forhands/radhuset-3/;2015-06-30
66352;Rådhuset;Østfold;Råde;Skråtorpveien 2 A, 1640 Råde;Åpningstider:  Mandag til fredag kl. 08.00 - 15.00     Langåpent:  Tirsdag 8.september kl. 08.00 - 20.00;59.351748;10.871532;http://valglokaler.no/valglokale-forhands/radhuset-4/;2015-07-03
66353;TOMB- videregående skole og landbruksstudier;Østfold;Råde;Tomballéen 7, 1640 Råde;Åpningstider: 03.09.2015 kl. 10.00 - 13.00;59.321107;10.812277;http://valglokaler.no/valglokale-forhands/tomb-videregaende-skole-og-landbruksstudier/;2015-06-30
66355;Råde sykehjem;Østfold;Råde;Skoleveien 3, 1640 Råde;Åpningstider:  19.08.2015 kl. 10.00 - 13.00;59.348836;10.869942;http://valglokaler.no/valglokale-forhands/rade-sykehjem/;2015-06-30
66357;Biblioteket;Østfold;Rakkestad;Rådhusveien 8, 1890 Rakkestad;Åpningstider:  Tirsdag 08.09.2015:   kl. 15.00 - 18.00  Onsdag 09.09.2015:  kl. 15.00 - 18.00  Torsdag 10.09.2015: kl. 15.00 - 18.00;59.428166;11.342719;http://valglokaler.no/valglokale-forhands/biblioteket-2/;2015-06-30
66358;Servicekontoret;Østfold;Rakkestad;Rådhusveien 8, 1890 Rakkestad;Åpningstider:  10.08. - 11.09.2015  mandag-fredag: kl. 08.30 - 15.00.    Utvidet åpningstid:  Lørdag 05.09.2015: kl. 10.00 - 15.00.;59.428166;11.342719;http://valglokaler.no/valglokale-forhands/servicekontoret/;2015-06-30
66360;Rømskog Forhånd;Østfold;Rømskog;kommunehuset,Engehaget, 1950 RØMSKOG;;59.749588;11.810756;http://valglokaler.no/valglokale-forhands/romskog-forhand/;2015-06-30
66364;Servicetorget;Østfold;Rygge;Larkollveien 9, 1570 Dilling;;59.40635;10.692873;http://valglokaler.no/valglokale-forhands/servicetorget-4/;2015-06-30
66378;Skjeberg bibliotek;Østfold;Sarpsborg;Rådhusveien 17, 1739 Borgenhaugen;10.08-31.08: man-tirs 13-19 og ons- fre 10-15  01.09- 11.09: man- tirs 13-19 og ons-fre 10-16;59.266915;11.169523;http://valglokaler.no/valglokale-forhands/skjeberg-bibliotek/;2015-06-30
66380;Tune bibliotek;Østfold;Sarpsborg;Vesterheimveien 2, 1712 Grålum;10.08-31.08: man og tors 13-19 og tirs,ons, fre 10-15  01.09- 11.09: man og tors 13-19 og tirs,ons, fre 10-16;59.294468;11.064606;http://valglokaler.no/valglokale-forhands/tune-bibliotek/;2015-06-30
66383;Servicetorget;Østfold;Sarpsborg;Glengsgata 38, 1706 Sarpsborg;10.08 - 31.08: man-fre 08.00 - 15.00  01.09 -10.09: man-fre 08.00 - 15.30   11.09: 08.00 - 17.00;59.281498;11.111609;http://valglokaler.no/valglokale-forhands/servicetorget-5/;2015-06-30
66386;Sollia bo- og servicesenter;Østfold;Skiptvet;Sollia 1, 1816 Skiptvet;Mere informasjon om valget finner du på våre hjemmesider;59.470853;11.169319;http://valglokaler.no/valglokale-forhands/sollia-bo-og-servicesenter/;2015-06-30
66387;Servicekontoret;Østfold;Skiptvet;Storveien 24, 1816 Skiptvet;Mere informasjon om valget finner du på våre hjemmesider;59.477043;11.161895;http://valglokaler.no/valglokale-forhands/servicekontoret-2/;2015-06-30
66388;Kommunehuset;Østfold;Spydeberg;Stasjonsgata 35, 1820 Spydeberg;Åpningstider:  10.08.-11.09.2015: man.-fre.: kl. 8.00-15.00  Utvidet åpningstid:   Lør.  05.09.2015: kl. 10.00-14.00  Ons. 09.09.2015: kl. 08.00-19.00;59.620266;11.080825;http://valglokaler.no/valglokale-forhands/kommunehuset/;2015-06-30
66391;Servicetorget;Østfold;Trøgstad;Kirkeveien 17, 1860 Trøgstad;10.08.-04.09.2015: kl. 08.00-15.00  07.09.-10.09.2015: kl. 08.00-18.00  11.09.-11.09.2015: kl. 08.00-15.00   29.08 og 05.09:      kl.10.00-14.00;59.641387;11.315253;http://valglokaler.no/valglokale-forhands/servicetorget-6/;2015-06-30
66392;Våler Herredshus;Østfold;Våler;Kjosveien 1, 1592 Våler;09.00 - 15.00 på NAV, Våler Herredshus  Mandag - Fredag;59.488664;10.865405;http://valglokaler.no/valglokale-forhands/valer-herredshus/;2015-08-11
66393;Våler Bibliotek;Østfold;Våler;1592 Våler;Våler Bibliotek v/Kirkebygden skole.  Mandag, tirsdag, onsdag 13.00 - 16.00  Fra 15/8 - 11/9;59.490022;10.858246;http://valglokaler.no/valglokale-forhands/valer-bibliotek/;2015-08-11
66397;Nordby bibliotek;Akershus;Ås;Vinterbro kjøpesenter,Sjøskogenveien 7, 1407 Vinterbro;10.08.-11.09.:  Kun åpent torsdager kl. 11.00-19.00.;59.739540;10.770834;http://valglokaler.no/valglokale-forhands/nordby-bibliotek/;2015-06-30
66401;Norges miljø- og biovitenskapelige universitet;Akershus;Ås;Bioteknologibygningen,Chr. Magnus Falsens vei 1, 1430 Ås;Mandag 7. og tirsdag 8. september kl. 09.00-14.00.;59.666158;10.770066;http://valglokaler.no/valglokale-forhands/norges-miljo-og-biovitenskapelige-universitet/;2015-06-30
66402;Servicetorget;Akershus;Ås;Rådhuset,Skoleveien 1, 1430 Ås;10.08.-11.09.:  Man.- fre. kl. 08.00-15.30  Tors. kl. 08.00-17.00    Utvidet åpningstid:  Lør. 05.09. kl. 10.00-14.00  Tors. 10.09. kl. 08.00-20.00;59.663648;10.791067;http://valglokaler.no/valglokale-forhands/servicetorget-7/;2015-07-02
66407;Servicetorget;Akershus;Asker;Knud Askers vei 24, 1383 ASKER;Åpningstider: 10.08. -11.09.2015:   mandag-torsdag: kl. 08.00-18.00  fredager: 08:00-15:30 (11/9 - til kl. 1800)   lørdager: kl. 10:00-14:00;59.836746;10.434973;http://valglokaler.no/valglokale-forhands/servicetorget-8/;2015-06-30
66415;Rådhuset;Akershus;Aurskog-Høland;Rådhusveien 3, 1940 Bjørkelangen;;59.883149;11.564962;http://valglokaler.no/valglokale-forhands/radhuset-5/;2015-06-30
66423;Rykkinn bibliotek;Akershus;Bærum;1349 Rykkinn;10.08 - 28.08 (mandag-fredag) kl. 08:00-15:00.   Lørdag 29.08 og lørdag 05.09 kl. 10:00-15:00.   31.08 - 11.09 (mandag-fredag) kl. 08:00-20:00.;59.923665;10.484283;http://valglokaler.no/valglokale-forhands/rykkinn-bibliotek/;2015-09-03
66425;Bekkestua bibliotek;Akershus;Bærum;1350 Bekkestua;10.08 - 28.08 (mandag-fredag) kl. 08:00-15:00.   Lørdag 29.08 og lørdag 05.09 kl. 10:00-15:00.   31.08 - 11.09 (mandag-fredag) kl. 08:00-20:00.;59.917907;10.584699;http://valglokaler.no/valglokale-forhands/bekkestua-bibliotek/;2015-09-03
66438;Kommunegården i Sandvika;Akershus;Bærum;Arnold Haukelands plass 10, 1300 Sandvika;10.08 - 28.08 (mandag-fredag) kl. 08:00-15:00.   Lørdag 29.08 og lørdag 05.09 kl. 10:00-15:00.   31.08 - 11.09  (mandag-fredag) kl. 08:00-20:00.;59.889042;10.523381;http://valglokaler.no/valglokale-forhands/kommunegarden-i-sandvika/;2015-09-03
66442;Gladbakk aktivitetssenter;Akershus;Eidsvoll;Gladbakkvegen 54, 2070 Råholt;Åpningstider:  Fredag 21.08. – kl. 1​​000 – 1600  Fredag 28.08. – kl. 1000 – 1600  Fredag 04.09. – kl. 1000 – 1600  Fredag 11.09. – kl. 1000 – 1600  Lørdag 22.08. – kl. 1000 – 1400  Lørdag 29.08. – kl. 1000 – 1400  Lørdag 05.09. – kl. 1000 - 1400    Ta med valgkort og legitimasjon!;60.282454;11.171704;http://valglokaler.no/valglokale-forhands/gladbakk-aktivitetssenter/;2015-07-01
66443;Innbyggertorget;Akershus;Eidsvoll;Rådhusgata 1, 2080 Eidsvoll;Åpningstider:  10.08. – 11.09. : Rådhusets åpningstider    Utvidet åpningstid:  Torsdagene 03.09. og 10.09. – frem til kl. 1900  Lørdagene 29.08. og 05.09. – kl 10.00 - 14.00    Ta med valgkort og legitimasjon!;60.329157;11.261094;http://valglokaler.no/valglokale-forhands/innbyggertorget/;2015-07-06
66444;Eidsvoll videregående skole;Akershus;Eidsvoll;Jon Sørensens veg 8, 2080 Eidsvoll;Åpningstid: Tirsdag 08.09.2015 kl. 1000 - 1400;60.337399;11.263132;http://valglokaler.no/valglokale-forhands/eidsvoll-videregaende-skole/;2015-06-30
66454;Enebakk herredshus;Akershus;Enebakk;Prestegårdsveien 4, 1912 Enebakk;;59.764257;11.144879;http://valglokaler.no/valglokale-forhands/enebakk-herredshus/;2015-06-30
66460;Rådhuset;Akershus;Fet;1900 Fetsund;Åpningstider:  10.08. – 11.09.2015 :      ​kl. 08:00 – 15:30     Utvidet åpningstid:  Torsdag 27.08.2015:       kl. 08:00 – 20:00  Torsdag 03.09.2015:       kl. 08.00 – 20:00  Lørdag 05.09.2015:         kl. 10:00 – 14:00  Tirsdag 08.09.2015:        kl. 08:00 – 21:00  Onsdag 09.09.2015:        kl. 08:00 – 21:00  Torsdag 10.09.2015:       kl. 08:00 – 21:00;59.922087;11.168118;http://valglokaler.no/valglokale-forhands/radhuset-6/;2015-07-01
66467;Rådhuset;Akershus;Frogn;Rådhusveien 6, 1443 Drøbak;Åpningstider  Hverdager: 10.08 - 31.8: kl. 09.00-15.00.     01.09-11.09: kl. 09.00-15.30 samt utvidet åpningstid 5.,6.,8.,9., og 10. september.;59.666809;10.636203;http://valglokaler.no/valglokale-forhands/radhuset-7/;2015-06-30
66470;Gjerdrum Herredshus;Akershus;Gjerdrum;2022 Gjerdrum;Åpningstider: 10.08.2015 - 17.08.2015: kl. 08.00 - 15.00 18.08.2015 - 11.09.2015: kl. 08.00 - 15.30;;;http://valglokaler.no/valglokale-forhands/gjerdrum-herredshus/;2015-06-30
66472;Rådhuset;Akershus;Hurdal;Minneåsvegen 3, 2090 Hurdal;10.08. - 14.08.2015 Kl 09:00-15:00   17.08. - 11.09.2015 Kl 08:00-15:00    Utvidet åpningstid   02.09. og 09.09.2015 Kl 08:00-18:00;60.435313;11.066937;http://valglokaler.no/valglokale-forhands/radhuset-8/;2015-06-30
66473;Ute;Akershus;Hurdal;Minneåsvegen 3, 2090 Hurdal;10.08. - 14.08.2015 Kl 09:00-15:00   17.08. - 11.09.2015 Kl 08:00-15:00    Utvidet åpningstid   02.09. og 09.09.2015 Kl 08:00-18:00;60.435313;11.066937;http://valglokaler.no/valglokale-forhands/ute/;2015-06-30
66482;Forhåndsstemme;Akershus;Lørenskog;Veiviseren Lørenskog hus,Festplassen 1,1473 Lørenskog, 1473 Lørenskog;Åpningstider:  10.08. - 10.09.2015:  Mandag til torsdag kl. 10.00 - 18.00.  Fredag kl. 10.00 - 15.00.    Fredag 11.09. kl. 10.00 - 13.00.;59.927958;10.961609;http://valglokaler.no/valglokale-forhands/forhandsstemme/;2015-07-03
66484;Nannestad videregående skole;Akershus;Nannestad;Smedstuvegen 2, 2030 Nannestad;For mer informasjon om valget, se kommunens nettside.;60.219936;11.020271;http://valglokaler.no/valglokale-forhands/nannestad-videregaende-skole/;2015-06-30
66487;Nannestad sykehjem;Akershus;Nannestad;Mikkel Revs veg 2, 2030 Nannestad;Åpningstid:  Torsdag 03.09.15 fra kl 09.30 – 12.30     For nærmere informasjon om valget, se kommunens nettside.;60.222850;11.020137;http://valglokaler.no/valglokale-forhands/nannestad-sykehjem/;2015-07-01
66488;Servicekontoret;Akershus;Nannestad;Teiealleen 31, 2030 Nannestad;Åpningstider:  10.08 - 11.09.15: kl 09.00 - 15.00    Utvidet åpningstid  08.09.15: kl 09.00 - 20.00  10.09.15: kl 09.00 - 20.00     For nærmere informasjon om valget, se kommunens nettside.;60.216525;11.010895;http://valglokaler.no/valglokale-forhands/servicekontoret-3/;2015-07-01
66498;Nes rådhus;Akershus;Nes;Rådhusgata 2, 2150 Årnes;Forhåndsstemming i Nes rådhus - se annonse i lokalavisene/Nes kommunes hjemmesider eller kontakt servicetorget - 63911000. Husk å ta med legitimasjon.;60.122505;11.465757;http://valglokaler.no/valglokale-forhands/nes-radhus/;2015-06-30
66502;Tangenten;Akershus;Nesodden;Tangenten,Konglevn. 2, 1450 Nesoddtangen;Forhåndsstemming foregår på Biblioteket, Tangenten, Konglevn. 2;59.855895;10.662315;http://valglokaler.no/valglokale-forhands/tangenten/;2015-07-06
66506;Servicetorget – ordinære forhåndsstemmer;Akershus;Nittedal;Moveien 1, 1482 Nittedal;;60.043050;10.881766;http://valglokaler.no/valglokale-forhands/servicetorget-ordinaere-forhandsstemmer/;2015-06-30
66512;Rådhuset;Akershus;Oppegård;Kolbotnveien 30, 1410 Kolbotn;Forhåndsstem på Rådhuset i ordinær åpningstid. Utvidet åpningstid fra 07.09-10.09 kl 08-18  Mer info på www.oppegard.kommune.no  Husk legitimasjon!;59.811739;10.797071;http://valglokaler.no/valglokale-forhands/radhuset-9/;2015-07-02
66518;Forhåndsstemme;Akershus;Rælingen;2008 Fjerdingby;Forhåndsstemmegivning kan skje på servicetorget, Rælingen rådhus fra 10.08.15 til og med 11.09.15.  Husk legitimasjon!;59.925539;11.065979;http://valglokaler.no/valglokale-forhands/forhandsstemme-2/;2015-06-30
66524;Skedsmo bibliotek;Akershus;Skedsmo;Støperiveien 28, 2011 Strømmen;Informasjon om åpningstider finner du på www.skedsmo.kommune.no/valg;59.948864;11.009889;http://valglokaler.no/valglokale-forhands/skedsmo-bibliotek/;2015-06-30
66526;Skedsmo rådhus;Akershus;Skedsmo;Jonas Lies gt 18, 2000 Lillestrøm;Informasjon om åpningstider finner du på www.skedsmo.kommune.no/valg;59.954817;11.039436;http://valglokaler.no/valglokale-forhands/skedsmo-radhus/;2015-06-30
66541;Konvolutt – sentral registrering;Akershus;Ski;Postboks 3010, 1402 Ski;Forhåndsstemmemottak: Rådhuset Man.-Fred. kl. 08.00-15.00. Husk: Du må ha med legitimasjon for å stemme. Se mer info på www.ski.no;59.720416;10.83886;http://valglokaler.no/valglokale-forhands/konvolutt-sentral-registrering-2/;2015-06-30
66544;Rådhuset;Akershus;Ski;Idrettsveien 8, 1400 Ski;Forhåndsstemmemottak: Rådhuset Man.-Fred. kl. 08:00-15:00. Husk: Du må ha med legitimasjon for å stemme. Se mer info på www.ski.no/Valg;59.720416;10.83886;http://valglokaler.no/valglokale-forhands/radhuset-10/;2015-06-30
66551;Sørum rådhus;Akershus;Sørum;1920 Sørumsand;Forhåndsstemmer mottas i Sørum rådhus og noen dager i biblioteket Frogner, etter særskilt kunngjøring.;59.987111;11.240606;http://valglokaler.no/valglokale-forhands/sorum-radhus/;2015-06-30
66553;Servicetorget;Akershus;Ullensaker;Furusethgata 12, 2050 Jessheim;;60.143424;11.175377;http://valglokaler.no/valglokale-forhands/servicetorget-9/;2015-06-30
66554;Jessheim bibliotek;Akershus;Ullensaker;Furusethgata 12, 2050 Jessheim;Åpningstider:  Uke 33:   Mandag og onsdag: 10:00 - 15:00  Tirsdag og torsdag: 12:00 - 18:00  Fredag: stengt  Lørdag: 10:00 - 14:00    Ukene 34 - 37:  Mandag, onsdag og fredag: 10:00 - 16:00  Tirsdag og torsdag: 12:00 - 19:00  Lørdag: 10:00 - 15:00;60.14347;11.175048;http://valglokaler.no/valglokale-forhands/jessheim-bibliotek/;2015-07-03
66556;Kløfta bibliotek;Akershus;Ullensaker;Trondheimsvegen 84, 2040 Kløfta;Åpningstider:    Uke 33:  Mandag: 12:00 - 18:00  Tirsdag - Torsdag: 12:00 - 15:00  Fredag og lørdag: Stengt    Ukene 34 - 37:  Mandag 11:00 - 18:00  Tirsdag og onsdag: 10:00 - 16:00  Torsdag 12:00 - 19:00  Fredag: Stengt  Lørdag: 11:00 - 14:00;60.076125;11.137519;http://valglokaler.no/valglokale-forhands/klofta-bibliotek/;2015-07-03
66566;Servicekontoret;Akershus;Vestby;1540 Vestby;Mandag 10.8 - 11.9 kl. 08.00 - 15.00.    Langåpent mandag 7.9 - onsdag 9.9 kl. 08.00 - 19.00.    Torsdag 10.9 kl. 08.00 - 20.00.;59.601693;10.748089;http://valglokaler.no/valglokale-forhands/servicekontoret-4/;2015-06-30
66572;Nyborg – kommunehus;Hedmark;Alvdal;2560 Alvdal;;62.108567;10.634435;http://valglokaler.no/valglokale-forhands/nyborg-kommunehus/;2015-06-30
66575;Åmot Kulturhus – Biblioteket;Hedmark;Åmot;Torget 1, 2450 Rena;Mandag 10.08.15 - fredag 11.09.15: 0900-1500  Torsdag 03.09.15: 0900 - 2000  Lørdag 05.09.15: 0900 - 1400  Tirsdag 08.09.15 - 0900 - 2100;61.13210720;11.37334678;http://valglokaler.no/valglokale-forhands/amot-kulturhus-biblioteket/;2015-06-30
66579;Rådhuset;Hedmark;Åsnes;Rådhusgata 1, 2270 Flisa;;60.61399244;12.01153434;http://valglokaler.no/valglokale-forhands/radhuset-11/;2015-06-30
66588;Eidskog Rådhus;Hedmark;Eidskog;Rådhusvegen 11, 2230 Skotterud;Husk valgkort og gyldig legitimasjon. Forhåndsstemmegivning 10.aug. - 11 sept.;59.985427;12.125067;http://valglokaler.no/valglokale-forhands/eidskog-radhus/;2015-06-30
66605;Kommunehuset Folkvang. ordinære forh.stemmer;Hedmark;Elverum;Lærerskolealleen 1, 2408 Elverum;;60.88571733;11.55800454;http://valglokaler.no/valglokale-forhands/kommunehuset-folkvang-ordinaere-forh-stemmer/;2015-09-08
66609;Konvolutt – sentral registrering;Hedmark;Engerdal;Engerdalsveien 1794, 2440 Engerdal;;61.758322;11.959863;http://valglokaler.no/valglokale-forhands/konvolutt-sentral-registrering-3/;2015-06-30
66610;Kommunehuset Enger;Hedmark;Engerdal;Engerdalsveien 1794, 2440 Engerdal;Du kan lese mer informasjon på kommunens hjemmeside;61.758322;11.959863;http://valglokaler.no/valglokale-forhands/kommunehuset-enger/;2015-06-30
66616;Nyberg;Hedmark;Folldal;Nyberg, 2580 Folldal;Åpningstider:  Alle hverdager fra 10.08.2015 til og med 11.09.2015 kl 09.00-14.30.;62.133;9.977;http://valglokaler.no/valglokale-forhands/nyberg/;2015-06-30
66620;Grue rådhus- Servicetorget;Hedmark;Grue;2260 Kirkenær;Alle dager kl. 08.00-15.00    Utvidet åpningstid:  Torsdag 03.09. til kl. 16.30.  Fredag 04.09. til kl. 16.30  Lørdag 05.09. kl. 11.00-14.00;60.4516;12.0551;http://valglokaler.no/valglokale-forhands/servicetorget-10/;2015-07-03
66625;Sykehuset Innlandet Hamar;Hedmark;Hamar;Skolegata 32, 2318 Hamar;Du kan forhåndsstemme ved Hamar sykehus 10. september kl. 10.00 til 15.00.;60.798376;11.072041;http://valglokaler.no/valglokale-forhands/sykehuset-innlandet-hamar/;2015-06-30
66627;Østregate 122;Hedmark;Hamar;Østregate 122, 2317 Hamar;Du kan forhåndsstemme i Østregate 122 4. september kl. 13.30 til 15.00.;60.792140;11.087692;http://valglokaler.no/valglokale-forhands/ostregate-122/;2015-06-30
66628;Klukstuen omsorgsenter;Hedmark;Hamar;Stafsbergvegen 110, 2319 Hamar;Du kan forhåndsstemme ved Klukstuen omsorgssenter 7. september kl.14.00 til 15.30.;60.811050;11.080093;http://valglokaler.no/valglokale-forhands/klukstuen-omsorgsenter/;2015-06-30
66630;Hamar bibliotek;Hedmark;Hamar;Torggata 100, 2317 Hamar;Du kan forhåndsstemme ved Hamar bibliotek lørdag 22. august, lørdag 29. august og lørdag 5. september kl. 11.00 til kl. 14.00.;60.795132;11.067050;http://valglokaler.no/valglokale-forhands/hamar-bibliotek/;2015-09-02
66632;Prestrudsenteret og Kløverenga;Hedmark;Hamar;Jønsrudvegen 22, 2315 Hamar;Du kan forhåndsstemme ved Prestrudsenteret kl. 10.00 - 12.00 og ved Kløverenga kl. 13.30 - 15.00 den 3.september.;60.806775;11.045011;http://valglokaler.no/valglokale-forhands/prestrudsenteret-og-kloverenga/;2015-07-07
66638;Kåtorp bo- og aktivitetssenter;Hedmark;Hamar;Kåtorpgrenda 33, 2322 Ridabu;Du kan stemme ved Kåtorp bo- og aktivitetssenter 9. september kl. 13.30 til 14.00.;60.812349;11.147135;http://valglokaler.no/valglokale-forhands/katorp-bo-og-aktivitetssenter/;2015-06-30
66639;Finsalsenteret;Hedmark;Hamar;Finsalvegen 3, 2322 Ridabu;Du kan forhåndsstemme ved Finsalsenteret 9. september kl. 10.00 - 12.00.;60.804196;11.133380;http://valglokaler.no/valglokale-forhands/finsalsenteret/;2015-06-30
66641;Parkgården;Hedmark;Hamar;Parkgata 35, 2317 Hamar;Du kan forhåndsstemme ved Parkgården 7. september fra kl. 10.00 - 12.00.;60.793303;11.079396;http://valglokaler.no/valglokale-forhands/parkgarden/;2015-07-08
66642;Hamar rådhus – Servicekontoret;Hedmark;Hamar;Vangsvegen 51, 2317 Hamar;Åpningstider  Mandag 31. august til og med fredag 4. september kl 08.00 – kl 16.00.   Lørdag 5. september kl 11.00 - 15.00.   Mandag 7. september til og med torsdag 10. september kl 08 00 - kl. 18.00.   Fredag 11. september kl 08.00 - 16.00.;60.794478;11.078474;http://valglokaler.no/valglokale-forhands/hamar-radhus-servicekontoret/;2015-09-02
66644;Østregate 91;Hedmark;Hamar;Østregate 91, 2317 Hamar;Du kan forhåndsstemme ved Østregate 91 4. september kl.10.00 til 12.00.;60.792011;11.083517;http://valglokaler.no/valglokale-forhands/ostregate-91/;2015-06-30
66645;Kongsvinger bibliotek;Hedmark;Kongsvinger;Rådhusplassen 6, 2212 Kongsvinger;Husk legitimasjon og valgkort ved stemmegivning;60.191233;12.000980;http://valglokaler.no/valglokale-forhands/kongsvinger-bibliotek/;2015-06-30
66658;Tingberg;Hedmark;Løten;Kildevegen 1, 2340 Løten;Åpningstider:  Mandag - fredag kl 0800-1530  Torsdag 10.sept kl 0800-1800  Fredag 11.sept kl 0800-1800;60.817491;11.343872;http://valglokaler.no/valglokale-forhands/tingberg/;2015-07-08
66660;Løten Helsetun;Hedmark;Løten;Sykehusvegn 10, 2340 Løten;Åpningstider:  8.september kl 1100 - 1300;60.821674;11.351591;http://valglokaler.no/valglokale-forhands/loten-helsetun/;2015-07-08
66661;Kvennhaugen;Hedmark;Løten;Grinderengsletta 10, 2340 Løten;Åpningstider:  9.september kl 1100 - 1300;60.821559;11.342021;http://valglokaler.no/valglokale-forhands/kvennhaugen/;2015-07-08
66669;Forhåndsstemmer;Hedmark;Nord-Odal;Kommunehuset,Herredsveien 2, 2120 Sagstua;Husk legitimasjon. Forhåndsstemming i servicetorgets åpningstid fra 01.07. I tillegg 05.09. fra 11-13 og torsdag 10.09 frem til 19.00.;60.39180833;11.54174104;http://valglokaler.no/valglokale-forhands/forhandsstemmer/;2015-06-30
66677;Kommunehus;Hedmark;Os;2550 Os i Østerdalen;;62.2943;11.1341;http://valglokaler.no/valglokale-forhands/kommunehus/;2015-06-30
66679;Kommunehuset;Hedmark;Rendalen;Kommunehuset,Hanestadveien 1, 2485 Rendalen;Åpningstider forhåndsstemmegivning:  10.08.-11.09.: Kl. 12.00-15.00 alle hverdager  + lørdagene 15.08. og 05.09. kl. 12.00-14.00 i Rendalen kommunehus;61.889733;11.077137;http://valglokaler.no/valglokale-forhands/kommunehuset-2/;2015-06-30
66690;Ringsaker hovedbibliotek;Hedmark;Ringsaker;Buttekvernvegen 3, 2382 Brumunddal;Åpent: 10.8-15.8.2015: Mand-fred kl.1000-1700.   Åpent: 17.8-11.9.2015: Mand-fred kl.1000-1900.  Åpent: Alle lørd i perioden kl. 1000-1400.;60.884317;10.94691;http://valglokaler.no/valglokale-forhands/ringsaker-hovedbibliotek/;2015-06-30
