tailid;address1;address2;address3;address4;postalcode;city;country
25348;"Postboks 280";;;;6039;Langevåg;Norge
25349;"Eidsvegen 7";;;;4230;Sand;Norge
25350;"Postboks 23";;;;5371;Skogsvåg;Norge
25352;"Postboks 1353 Sentrum";;;;6001;Ålesund;Norge
25353;;;;;6650;Surnadal;Norge
25355;"Postboks 40";;;;5559;Sveio;Norge
25356;"Postboks 40";;;;3060;Svelvik;Norge
21282;"Postboks 296";;;;9483;Harstad;Norge
21293;"Damsveien 1";;;;9815;Vadsø;Norge
21302;"Postboks 4267";;;;2307;Hamar;Norge
21304;"Postboks 2845";;;;3702;Skien;Norge
21306;"Postboks 7318";;;;5020;Bergen;Norge
21307;Fylkeshuset;;;;9296;Tromsø;Norge
21308;;;;;6404;Molde;Norge
21310;"Julsundvegen 8";;;;6404;Molde;Norge
21323;"Postboks 333";;;;7601;Levanger;Norge
21326;"Postboks 453";;;;7801;Namsos;Norge
21327;"Moloveien 12";;;;8002;Bodø;Norge
21341;"St. Olavs gate 70";;;;9480;Harstad;Norge
21344;"Postboks 2627";;;;7734;Steinkjer;Norge
21348;"Postboks 93";;;;8401;Sortland;Norge
21351;"Postboks 410";;;;9915;Kirkenes;Norge
21354;"Postboks 445";;;;6853;Sogndal;Norge
21363;Fylkeshuset;;;;6404;Molde;Norge
21371;"Postboks 4000";;;;5409;Stord;Norge
21374;"Sjukehusvegen 16";;;;5700;Voss;Norge
21375;"Bårdshaugvegen 1";;;;6650;Surnadal;Norge
21376;;;;;6807;Førde;Norge
21382;"Åsehaugen 5";;;;6026;Ålesund;Norge
21410;"Postboks 7316";;;;5020;Bergen;Norge
21418;"Postboks 8100";;;;4068;Stavanger;Norge
21421;"Jonas Lies vei 65";;;;5021;Bergen;Norge
21422;"Serviceboks 508";;;;4605;"Kristiansand S";Norge
21423;"Boks 2168";;;;3103;Tønsberg;Norge
21425;"Postboks 2094";;;;4095;Stavanger;Norge
21433;"Postboks 104";;;;9735;"Kárásjohka - Karasjok";Norge
21435;"Postboks 53";;;;9820;Varangerbotn;Norge
21437;;;;;9917;Kirkenes;Norge
22475;"Olav Kyrres plass 1";;;;0244;Oslo;Norge
22476;"Josefines gate 37";;;;0244;Oslo;Norge
22477;"Parkveien 51 A";;;;0244;Oslo;Norge
22479;"Drammensveien 69";;;;0244;Oslo;Norge
21769;"Postboks 114";;;;3540;Nesbyen;Norge
21774;"Postboks 415";;;;1302;Sandvika;Norge
21777;"Postboks 1087";;;;3001;Drammen;Norge
21781;"Postboks 1087";;;;3007;Drammen;Norge
21784;"Negardsvegen 1";;;;2270;Flisa;Norge
21786;"Postboks 24";;;;2381;Brumunddal;Norge
21789;"Storgata 35";;;;2335;Stange;Norge
21790;"Postboks 402";;;;2418;Elverum;Norge
21791;;;;;2560;Alvdal;Norge
21792;;;;;2440;Engerdal;Norge
21793;Bergset;;;;2485;Rendalen;Norge
21795;;;;;2540;Tolga;Norge
21796;"Storvegen 3";;;;2420;Trysil;Norge
20700;"Storehagen 1B";;;;6800;Førde;Norge
20701;"Postboks 192";;;;6851;Sogndal;Norge
20707;"Langelandsvn. 17";;;;6010;Ålesund;Norge
20709;"Strandgata 17";;;;2815;Gjøvik;Norge
20711;"Storgata 21";;;;2670;Otta;Norge
20721;"Postboks 177";;;;3502;Hønefoss;Norge
20723;"Dyrmyrgata 47";;;;3611;Kongsberg;Norge
20727;"Kjelleveien 21";;;;3125;Tønsberg;Norge
20729;"Holmbrua 2";;;;3211;Sandefjord;Norge
44822;"Lovisenberg DPS";;;;0440;Oslo;Norge
20745;"Idrettsveien 7";;;;1400;Ski;Norge
20749;"Brygga 11";;;;2317;Hamar;Norge
20755;"Aumliveien 4C";;;;2500;Tynset;Norge
20762;"Postboks 202";;;;2051;Jessheim;Norge
22180;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22182;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22188;"Felles postmottak";Postboks383;;;2381;Brumunddal;Norge
38006;"Postboks 126";;;;5401;Stord;Norge
38009;"Ringeriksveien 77";;;;3400;Lier;Norge
22195;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22196;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22199;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22573;;;;;9046;Oteren;Norge
22574;;;;;9310;Sørreisa;Norge
22576;;;;;9392;Stonglandseidet;Norge
22580;"Postboks 1274";;;;9505;Alta;Norge
22582;"Boks 610";;;;9991;Båtsfjord;Norge
22583;"Postboks 293";;;;9770;Mehamn;Norge
22584;"Postboks 309";;;;9515;Hammerfest;Norge
22585;"Postboks 43";;;;9593;Breivikbotn;Norge
22586;"Fitnodatgeaidnu 39";;;;9730;"Kárásjohka - Karasjok";Norge
22587;;;;;9520;"Guovdageainnu - Kautokeino";Norge
22588;;;;;9620;Kvalsund;Norge
22589;"Postboks 203";;;;9790;Kjøllefjord;Norge
22590;;;;;9550;Øksfjord;Norge
22591;;;;;9690;Havøysund;Norge
22592;;;;;9840;Varangerbotn;Norge
22593;"Postboks 64";;;;9751;Honningsvåg;Norge
22594;;;;;9712;Lakselv;Norge
22595;Postuttak;;;;9306;Finnsnes;Norge
22596;;;;;9060;Lyngseidet;Norge
22597;"Postboks 1113";;;;9326;Bardufoss;Norge
22598;"Postboks 23";;;;9915;Kirkenes;Norge
22599;"Rådhusveien 3";;;;9845;Deatnu/Tana;Norge
22600;"Postboks 46";;;;9448;Ramsund;Norge
22601;"Postboks 115";;;;8770;Træna;Norge
22602;"Postboks 74";;;;8591;Kjøpsvik;Norge
24184;;;;;8980;Vega;Norge
24187;"Postboks 3";;;;7651;Verdal;Norge
24188;"Liavegen 1";;;;7790;Malm;Norge
24189;"Postboks 163";;;;1541;Vestby;Norge
24192;"Postboks 8103";;;;4068;Stavanger;Norge
24193;;;;;2966;Slidre;Norge
27701;"Øvre Slottsgt 2B";;;;0157;Oslo;Norge
25820;"Gløttvegen 2";;;;7750;Namdalseid;Norge
25821;"Postboks 333 Sentrum";;;;7801;Namsos;Norge
25822;;;;;7890;Namsskogan;Norge
25823;"Kvamsveien 2";;;;7336;Meldal;Norge
25824;"Rådhusveien 2";;;;7224;Melhus;Norge
25825;"Postboks 799 Sentrum";;;;0106;Oslo;Norge
25826;"Gammelveien 5";;;;8150;Ørnes;Norge
25827;;;;;7530;Meråker;Norge
25828;"Postboks 5145 Majorstuen";;;;0302;Oslo;Norge
25829;"Avenida Virreyes 1460";"Colonia Lomas Virreyes";;;;;Mexico
25830;;;;;6475;Midsund;Norge
25831;Postmottak;;;;7290;Støren;Norge
25832;"Skippergata 33";;;;0154;Oslo;Norge
25833;"Postboks 44";;;;5729;Modalen;Norge
25834;"Postboks 38";;;;3371;Vikersund;Norge
25837;"Ulitsa Povarskaja 7";"131940 Moskva";;;;;Russland
25838;"Postboks 338";;;;1502;Moss;Norge
25843;"Serviceboks 905";;;;4509;Mandal;Norge
25844;"P.O.Box 3344 MCPO, Makati City";"Metro Manila";;;;;Fillipinene
25845;"Caixa Postal 828";"Av. Julius Nyerere";;;;;Mosambik
25847;"Postboks 114";;;;1871;Ørje;Norge
25849;;;;;5981;Masfjordnes;Norge
25851;"Postboks 205";;;;3401;Lier;Norge
25852;;;;;7882;Nordli;Norge
25853;"Postboks 986";;;;2626;Lillehammer;Norge
25856;"Postboks 183";;;;4524;Lindesnes;Norge
25857;"Kvernhusmyrane 20";;;;5914;Isdalstø;Norge
25858;"Postboks 602";;;;9306;Finnsnes;Norge
25859;;;;;2665;Lesja;Norge
25863;Midtgard;;;;2686;Lom;Norge
25865;"Parkveien 1/3";;;;9550;Øksfjord;Norge
25866;"Postboks 2016 Vika";;;;0125;Oslo;Norge
25867;"Moiveien 9";;;;4460;Moi;Norge
25868;"Sandsvegen 1";;;;2740;Roa;Norge
25870;"P.O.Box 34570";Lusaka;;;;;Zambia
25871;;;;;6868;Gaupne;Norge
25872;"Postboks 353";;;;4577;Lyngdal;Norge
25875;"Postboks 83";;;;6886;Lærdal;Norge
25876;"Postboks 83";;;;8411;Lødingen;Norge
25878;"Postboks 113";;;;2341;Løten;Norge
25879;"Apartado de Correos 6132";"28080 Madrid";;;;;Spania
27008;;;;;7316;Lensvik;Norge
27015;"Postboks 3563";;;;3007;Drammen;Norge
27016;;;;;1798;Aremark;Norge
27017;"Postboks C";;;;1801;Askim;Norge
27019;Kommunehuset;;;;2890;Etnedal;Norge
27021;"Postboks 780 Stoa";;;;4809;Arendal;Norge
27022;"Postboks 174";;;;6988;Askvoll;Norge
27025;"Sunnaas sykehus TRS";;;;1450;Nesoddtangen;Norge
27026;"Postboks 6122";;;;9291;Tromsø;Norge
27027;"Arne Garborgs plass 1";;;;0179;Oslo;Norge
40567;"Postboks 4745 Sluppen";;;;7468;Trondheim;Norge
40582;"Postboks 2463";;;;9272;Tromsø;Norge
40583;"Damsveien 1";;;;9815;Vadsø;Norge
33441;"Postboks 9354 Grønland";;;;0135;Oslo;Norge
40702;"Postboks 143";;;;2601;Lillehammer;Norge
40703;"Sognefjordvegen 56";;;;6863;Leikanger;Norge
40704;"Postboks 574";;;;1703;Sarpsborg;Norge
40705;"Serviceboks 622";;;;4606;Kristiansand;Norge
40706;"Postboks 6603 St.Olavs plass";;;;0129;OSLO;Norge
40722;"Postboks 36 Kalbakken";;;;0901;Oslo;Norge
23130;"Postboks 7100, St.. Olavs plass";;;;0130;Oslo;Norge
25564;Rådhuset;;;;7353;Børsa;Norge
25565;"Postboks 313";;;;2001;Lillestrøm;Norge
25566;"Postboks 158";;;;3701;Skien;Norge
25570;"Postboks 2025";;;;3247;Sandefjord;Norge
25572;"Postboks 300";;;;3071;"Sande i Vestfold";Norge
25573;;;;;6084;Larsnes;Norge
25575;;;;;6487;Harøy;Norge
25576;"San Sebastián 2839, Of. 509";"Las Condes";"Casilla 2431";;;;Santiago
25577;"Postboks 327";;;;1702;Sarpsborg;Norge
21661;"Postboks 64";;;;5575;Aksdal;Norge
21663;"Postboks 94";;;;5751;Odda;Norge
21664;"Postboks 94";;;;5751;Odda;Norge
21665;"Steinsdalsvegen 104";;;;5600;Norheimsund;Norge
21666;"Postboks 94";;;;5751;Odda;Norge
21667;"Postboks 100";;;;5701;Voss;Norge
21668;"Postboks 8";;;;4301;Sandnes;Norge
21672;;;;;5392;Storebø;Norge
21674;;;;;5445;Bremnes;Norge
21675;"Postboks 70";;;;5591;Etne;Norge
21678;"Postboks 47";;;;3701;Skien;Norge
21679;"Postboks 47";;;;3701;Skien;Norge
21680;"Postboks 47";;;;3701;Skien;Norge
21681;"Postboks 83";;;;4836;Arendal;Norge
21683;"Postboks 55";;;;4951;Risør;Norge
21684;"Postboks 70";;;;4795;Birkeland;Norge
21685;"Postboks 4";;;;4820;Froland;Norge
21687;"Postboks 83";;;;4791;Lillesand;Norge
21691;;;;;4865;Åmli;Norge
21693;"Serviceboks 514";;;;4605;Kristiansand;Norge
21694;"Postboks 514";;;;4605;Kristiansand;Norge
21695;"Postboks 36";;;;4745;Bygland;Norge
21696;"Postboks 94";;;;4735;Evje;Norge
21697;"Postboks 5";;;;4684;Brennåsen;Norge
21698;;;;;4747;Valle;Norge
40762;"Postboks 6";;;;9980;Berlevåg;Norge
40782;"Postboks 23";;;;7801;Namsos;Norge
25999;"Hofslundveien 5";;;;3090;Hof;Norge
26001;"Ålmannvegen 8";;;;3576;Hol;Norge
27181;"Postboks 6682 Etterstad";;;;0609;Oslo;Norge
27183;"Tidemands gate 11";;;;0244;Oslo;Norge
27193;"Drammensveien 103 D";;;;0244;Oslo;Norge
27197;"C. J. Hambros plass 5";;;;0164;Oslo;Norge
27199;"Postboks 6954 St. Olavs plass";;;;0130;Oslo;Norge
27204;"Drammensveien 39";;;;0244;Oslo;Norge
21797;;;;;2500;Tynset;Norge
21798;"Postboks 33";;;;2451;Rena;Norge
21800;"Nedregate 1";;;;2640;Vinstra;Norge
21801;"Postboks 13";;;;2649;"Østre Gausdal";Norge
21803;"Postboks 8";;;;2688;Lom;Norge
21806;;;;;2690;Skjåk;Norge
21807;"Postboks 100";;;;2684;Vågå;Norge
22828;Gjerstadsenteret;;;;4980;Gjerstad;Norge
22829;"Postboks 293";;;;4892;Grimstad;Norge
22830;Birketveit;;;;4724;Iveland;Norge
22831;"Postboks 174";;;;4792;Lillesand;Norge
22832;"Postboks 327";;;;4953;Risør;Norge
22833;"Postboks 83";;;;4901;Tvedestrand;Norge
22834;;;;;4747;Valle;Norge
22835;;;;;4985;Vegårshei;Norge
22836;"Postboks 54";;;;4864;Åmli;Norge
22837;"Torvet 6";;;;4836;Arendal;Norge
22838;"Serviceboks 786";;;;4809;Arendal;Norge
22839;"Postboks 39";;;;4795;Birkeland;Norge
22840;;;;;4745;Bygland;Norge
22841;;;;;4754;Bykle;Norge
22842;"Postboks 224";;;;4553;Farsund;Norge
22843;"Serviceboks 517";;;;4605;Kristiansand;Norge
22844;;;;;4529;Byremo;Norge
22845;"Kirkegaten 50";;;;4400;Flekkefjord;Norge
22846;;;;;4596;Eiken;Norge
22847;"Postboks 476";;;;4664;Kristiansand;Norge
22848;"Postboks 203";;;;4491;Kvinesdal;Norge
22849;"Postboks 1133";;;;3905;Porsgrunn;Norge
22850;;;;;3810;Gvarv;Norge
22851;"Brøløsvegen 13 A";;;;3840;Seljord;Norge
22852;"Opdalsveien 35";;;;3748;Siljan;Norge
22853;"Postboks 349";;;;3701;Skien;Norge
22854;"Postboks 93";;;;3661;Rjukan;Norge
22855;;;;;3880;Dalen;Norge
22861;"Postboks 23";;;;3162;Andebu;Norge
22862;"Postboks 73";;;;3090;Hof;Norge
22863;"Postboks 312";;;;3081;Holmestrand;Norge
22864;"Postboks 195";;;;3192;Horten;Norge
22865;"Svarstadtunet 15";;;;3275;Svarstad;Norge
22866;"Postboks 2020";;;;3255;Larvik;Norge
22868;"Postboks 300";;;;3071;Sande;Norge
22869;"Postboks 2025";;;;3202;Sandefjord;Norge
22870;"Postboks 124";;;;3161;Stokke;Norge
22871;"Postboks 40";;;;3061;Svelvik;Norge
22872;"Rødsgata 36";;;;3145;Tjøme;Norge
34901;"Postboks 8026 Dep";;;;0030;Oslo;Norge
21287;"Sykehusveien 35";;;;9615;Hammerfest;Norge
21366;"Sjukehusvegen 1";;;;5750;Odda;Norge
21319;"Postboks 3250 Sluppen";;;;7006;Trondheim;Norge
21414;"Postboks 49";;;;5401;Stord;Norge
21417;"Postboks 36";;;;5701;Voss;Norge
21385;"Postboks 325";;;;6802;Førde;Norge
21359;"Postboks 65";;;;6771;Nordfjordeid;Norge
24194;"Postboks 13";;;;2831;Raufoss;Norge
24196;"Postboks 93";;;;8376;Leknes;Norge
24198;;;;;8976;Vevelstad;Norge
24200;"Postboks 93";;;;6891;"Vik i Sogn";Norge
24201;"Postboks 133, Sentrum";;;;7901;Rørvik;Norge
24203;"Postboks 3";;;;5589;Sandeid;Norge
24209;;;;;2975;"Vang i Valdres";Norge
24216;"Postboks 6310";;;;9293;Tromsø;Norge
24220;"Postboks 83";;;;8591;Kjøpsvik;Norge
24221;;;;;5685;Uggdal;Norge
24222;"Postboks 53";;;;5575;Aksdal;Norge
24224;"Postboks 499";;;;2051;Jessheim;Norge
24226;"Postboks 323 Alnabru";;;;0614;Oslo;Norge
24228;"Skeiesvegen 3";;;;5730;Ulvik;Norge
24229;Rådhuset;;;;9840;Varangerbotn;Norge
24231;"Postboks 3";;;;5547;Utsira;Norge
24232;"Postboks 609";;;;9811;Vadsø;Norge
24233;"Konsul Jebsensgt 16";;;;5722;Dalekvam;Norge
24238;"Edvard Storms veg 2";;;;2680;Vågå;Norge
24239;;;;;2436;"Våler i Solør";Norge
24240;"Rådhusgata 21";;;;8430;Myre;Norge
24242;"Postboks 2412";;;;3104;Tønsberg;Norge
24243;;;;;3145;Tjøme;Norge
24244;Sentrumsbygget;;;;3880;Dalen;Norge
24245;Kommunehuset;;;;2540;Tolga;Norge
24246;;;;;9380;Gryllefjord;Norge
24248;;;;;9290;Tromsø;Norge
24255;"Postboks 10";;;;8770;Træna;Norge
24259;"Postboks 2060";;;;6402;Molde;Norge
24268;;;;;8063;Værøy;Norge
24270;;;;;9310;Sørreisa;Norge
31001;Postuttak;;;;2001;Lillestrøm;Norge
31002;"Postboks 3390";;;;1402;Ski;Norge
31003;"Postboks 47";;;;3701;Skien;Norge
31004;"Postboks 200";;;;1801;Askim;Norge
31006;"Postboks 25";;;;9189;Skjervøy;Norge
31007;;;;;2690;Skjåk;Norge
31008;"Postboks 233";;;;6249;Ørskog;Norge
31009;;;;;9440;Evenskjer;Norge
31010;"Postboks 4";;;;6571;Smøla;Norge
31011;;;;;7200;Kyrksæterøra;Norge
31012;;;;;7760;Snåsa;Norge
31013;"Postboks 12";;;;6851;Sogndal;Norge
31014;"Torggården 1";;;;4380;"Hauge i Dalane";Norge
31015;"Postboks 146";;;;4097;Sola;Norge
31016;;;;;5966;Eivindvik;Norge
31017;"Postboks 5";;;;4684;Brennåsen;Norge
31018;;;;;8400;Sortland;Norge
31019;"Postboks 200";;;;1801;Askim;Norge
31020;"Storgata 35";;;;2335;Stange;Norge
31021;"Postboks 199 Sentrum";;;;4001;Stavanger;Norge
31022;"Postboks 46";;;;8281;Leinesfjord;Norge
31023;"Postboks 2620";;;;7734;Steinkjer;Norge
31024;"Postboks 3";;;;7501;Stjørdal;Norge
31026;"Postboks 64";;;;5401;Stord;Norge
31027;"Postboks 233";;;;6249;Ørskog;Norge
31029;"Postboks 78";;;;2480;Koppang;Norge
31030;;;;;9142;Skibotn;Norge
31031;"Direktør Poulsonsgate 1";;;;4100;Jørpeland;Norge
31032;"Postboks 104";;;;6201;Stranda;Norge
31033;"Postboks 175";;;;6781;Stryn;Norge
22453;"Postboks 169";;;;1701;Sarpsborg;Norge
22455;"Boks 510";;;;1301;Sandvika;Norge
22459;"Postboks 534";;;;2201;Kongsvinger;Norge
22462;"Skoletorget 6 D";;;;2609;Lillehammer;Norge
22468;"Postboks 152";;;;3550;Gol;Norge
22425;"Postboks 335";;;;3101;Tønsberg;Norge
22428;"Postboks 434";;;;4664;Kristiansand;Norge
22431;"Postboks 728 Sentrum";;;;5807;Bergen;Norge
22405;"Postboks 188";;;;6901;Florø;Norge
22489;"Thomas Heftyes gt. 24";;;;0244;Oslo;Norge
22438;;;;;0244;Oslo;Norge
22482;"Drammensveien 126B";;;;0277;Oslo;Norge
22483;"Sophus Lies gate 3";;;;0244;Oslo;Norge
27053;"Frognerstranda 4";;;;0250;Oslo;Norge
22470;"Olav Kyrres gate 7";;;;0244;Oslo;Norge
22474;"Eckersbergs gate 20";;;;0244;Oslo;Norge
22478;;;;;0244;Oslo;Norge
22528;"Postboks 694";;;;4305;Sandnes;Norge
22564;"Postboks 553";;;;9171;Longyearbyen;Norge
22566;"Postboks 7808";;;;5020;Bergen;Norge
22548;"Postboks 85";;;;2027;Kjeller;Norge
22550;"Postboks 187";;;;2802;Gjøvik;Norge
22554;"Postboks 2423";;;;3104;Tønsberg;Norge
22572;"Postboks 68";;;;9439;Evenskjer;Norge
22575;"Postboks 27";;;;9380;Gryllefjord;Norge
22578;"Postboks 615";;;;9811;Vadsø;Norge
22581;"Postboks 173";;;;9981;Berlevåg;Norge
22569;"Postboks 183";;;;9156;Storslett;Norge
22619;;;;;9130;Hansnes;Norge
22621;;;;;9161;Burfjord;Norge
22636;"Postboks 83";;;;8469;"Bø i Vesterålen";Norge
22642;;;;;8680;Trofors;Norge
22647;"Postboks 23";;;;8851;Herøy;Norge
22651;;;;;8410;Lødingen;Norge
22632;Rådhuset;;;;7980;Terråk;Norge
22667;"Vennaliveien 13";;;;7670;Inderøy;Norge
22670;"Postboks 113";;;;7600;Levanger;Norge
22677;"Postboks 130";;;;7971;Kolvereid;Norge
22681;"Bogavegen 10";;;;7725;Steinkjer;Norge
22685;"Postboks 124";;;;8502;Narvik;Norge
22662;"Postboks 24";;;;8546;Ballangen;Norge
22664;;;;;7633;Frosta;Norge
43403;;;;;1603;Fredrikstad;Norge
43404;;;;;1603;Fredrikstad;Norge
43405;"Postboks 426";;;;1502;Moss;Norge
28307;"Smistadgrenda 1";;;;7026;Trondheim;Norge
28308;Vagleleiren;;;;4323;Sandnes;Norge
28309;"Starumvegen 86";;;;2850;Lena;Norge
43422;"Postboks 355";;;;1702;Sarpsborg;Norge
28312;"Postboks 7418";;;;5020;Bergen;Norge
43423;"Postboks 2325";;;;3103;Tønsberg;Norge
28316;"Blvd. Léopold III";"B-1110 Bruxelles";;;;;Belgia
28318;"11th floor, ISR Plaza";"69  Nizami street";;;1000;Baku;Norge
28328;"ARWA house";"City Center";"Private bag B323";"Lilongwe 3";;;Malawi
28340;"Postboks 6726 St.Olavs plass";;;;0130;Oslo;Norge
23710;"Postboks 521Sentrum";;;;9255;Tromsø;Norge
27282;;;;;9037;Tromsø;Norge
27285;"Larkollveien 9";;;;1570;Dilling;Norge
27286;"Postboks 2684";"St. Hanshaugen";;;0131;Oslo;Norge
27287;"Postboks 2128 Grünerløkka";;;;0505;Oslo;Norge
27299;"Markegata 51";;;;6900;Florø;Norge
27365;"P.O. Box 20765";Kathmandu;;;;;Nepal
27367;"Postboks 154";;;;6851;Sogndal;Norge
41322;"Postboks 2222";;;;5509;Haugesund;Norge
27441;"Alfarveien 5 Rådhuset";;;;7300;Orkanger;Norge
20838;"Stasjonsgt. 24";;;;3300;Hokksund;Norge
35170;"Pb. 889";;;;9290;Tromsø;Norge
44142;"Postboks 6211";;;;5983;Bergen;Norge
44202;"Rukkedalsvegen 46";;;;3540;Nesbyen;Norge
44282;"Postboks 323";;;;5323;Kleppestø;Norge
27888;"Sydneshaugen 10";;;;5007;Bergen;Norge
27889;"UITØ, Breivika Senter";;;;9037;Tromsø;Norge
27901;"Postboks 4763";;;;0506;Oslo;Norge
27935;"Serviceboks 737,Stoa";;;;4808;Arendal;Norge
27937;"Postboks 8022 Dep";;;;0030;Oslo;Norge
27939;"Postboks 2861 Kjørbekk";;;;3702;Skien;Norge
27940;"Holthes vei 1";;;;4848;Arendal;Norge
27941;"Postboks 1564";;;;4688;Kristiansand;Norge
27949;"Postboks 744";;;;4666;"Kristiansand S";Norge
24185;"Postboks 1853 Stoa";;;;4858;Arendal;Norge
24511;"Postboks 38";;;;4534;Marnardal;Norge
27982;"Postboks 244 Sentrum";;;;0103;Oslo;Norge
24909;"Gomsrudveien 130";;;;3601;Kongsberg;Norge
28041;"Eivind Lysches vei 238";;;;1338;Sandvika;Norge
28052;"Jernbanetorget 4 A";;;;0154;Oslo;Norge
28061;"Postboks 324 Alnabru";;;;0614;Oslo;Norge
28062;"Buskerudveien 126";;;;3027;Drammen;Norge
28063;"Postboks 360";;;;9711;Lakselv;Norge
28065;"Postboks 182";;;;6601;Sunndalsøra;Norge
26002;"Postboks 312";;;;3081;Holmestrand;Norge
26003;"Bakkavegen 1";;;;7380;Ålen;Norge
24755;"Postboks 70";;;;6961;"Dale i Sunnfjord";Norge
24756;"Postboks 143";;;;5341;Straume;Norge
24758;"Postboks 44";;;;7770;Flatanger;Norge
24759;"Elvegaten 14";;;;4400;Flekkefjord;Norge
24761;"Hans Blomgate 39";;;;6900;Florø;Norge
24762;;;;;3539;Flå;Norge
24763;;;;;2580;Folldal;Norge
24766;"Postboks 1406";;;;1602;Fredrikstad;Norge
24768;"Postboks 20";;;;1441;Drøbak;Norge
24769;"Postboks 1853 Stoa";;;;4858;Arendal;Norge
24770;"Postboks 63";;;;7633;Frosta;Norge
24773;;;;;2893;Etnedal;Norge
24774;"Bedringens vei 2";;;;8534;Liland;Norge
24775;"Postboks 1853 Stoa";;;;4858;Arendal;Norge
24777;"Postboks 152";;;;7261;Sistranda;Norge
24778;"Postboks 302 Alnabru";;;;0614;Oslo;Norge
21444;"Postboks 104";;;;2381;Brumunddal;Norge
21449;"Serviceboks 606";;;;4809;Arendal;Norge
21424;"Postboks 90";;;;4401;Flekkefjord;Norge
21459;"Kirkeveien 4";;;;9550;Øksfjord;Norge
21434;"Postboks 68";;;;9790;Kjøllefjord;Norge
21468;;;;;8376;Leknes;Norge
21471;;;;;8430;Myre;Norge
21477;;;;;9350;Sjøvegan;Norge
21521;"Postboks 224";;;;8151;Ørnes;Norge
21523;"Postboks 23";;;;8250;Rognan;Norge
21526;;;;;8514;Narvik;Norge
21565;"Postboks 174";;;;7651;Verdal;Norge
21534;Skei;;;;7994;Leka;Norge
21503;;;;;7970;Kolveried;Norge
21506;"Postboks 53";;;;8641;Hemnesberget;Norge
21509;"Postboks 570";;;;8651;Mosjøen;Norge
21514;;;;;8920;Sømna;Norge
21558;"Øvergata 4";;;;7670;Inderøy;Norge
21567;"Postboks 33";;;;6601;Sunndalsøra;Norge
21536;;;;;7740;Steinsdalen;Norge
21541;"Havneveien 7";;;;7550;Hommelvik;Norge
21545;"Postboks 94";;;;7341;Oppdal;Norge
21548;"Rådhusvegen 20";;;;7101;Rissa;Norge
21552;"Rådhusgate 6";;;;7129;Brekstad;Norge
24253;"Postboks 2983 Sluppen";;;;7438;Trondheim;Norge
24269;"Postboks 34";;;;8301;Svolvær;Norge
24296;"Postboks 1043";;;;4682;Søgne;Norge
24304;;;;;9917;Kirkenes;Norge
24284;"Postboks 54";;;;5371;Skogsvåg;Norge
24288;"Bårdshaugvegen 1";;;;6650;Surnadal;Norge
24362;"Postboks 2412";;;;3104;Tønsberg;Norge
24387;;;;;5650;Tysse;Norge
24389;Rådhuset;;;;6084;Larsnes;Norge
24397;"Postboks 6310";;;;9293;Tromsø;Norge
24366;"Postboks 8103";;;;4068;Stavanger;Norge
24384;"Postboks 86";;;;9355;Sjøvegan;Norge
24414;"Postboks 98";;;;3502;Hønefoss;Norge
24476;"Nedregata 54";;;;2640;Vinstra;Norge
24481;"Postboks 223";;;;9156;Storslett;Norge
24496;"Postboks 8103";;;;4068;Stavanger;Norge
24521;"Bergkrystallen 1";;;;3340;Åmot;Norge
24527;"Postboks 124";;;;9691;Havøysund;Norge
24499;"Jordeslykkja 6";;;;3540;Nesbyen;Norge
24471;;;;;6460;"Eidsvåg i Romsdal";Norge
24504;"Postboks 83";;;;6886;Lærdal;Norge
24510;"Postboks 36";;;;1871;Ørje;Norge
23825;"Postboks 96";;;;3191;Horten;Norge
23829;"Postboks 2395";;;;3103;Tønsberg;Norge
23838;"Sognefjordvegen 56";;;;6863;Leikanger;Norge
23818;"Postboks 1583";;;;3007;Drammen;Norge
23822;"Postboks 2395, Postterminalen";;;;3103;Tønsberg;Norge
31034;"Postboks 175";;;;6039;Langevåg;Norge
31035;"Postboks 84";;;;4239;Sand;Norge
31036;"Postboks 113";;;;5341;Straume;Norge
31038;"Postboks 34";;;;6656;Surnadal;Norge
31039;"Postboks 40";;;;5555;Førde;Norge
31040;"Postboks 1087";;;;3007;Drammen;Norge
31041;"Postboks 70";;;;6239;Sykkylven;Norge
31042;"Postboks 5";;;;4684;Brennåsen;Norge
31043;;;;;8920;Sømna;Norge
31044;"Postboks 10";;;;2867;Hov;Norge
31045;;;;;2930;Bagn;Norge
31046;"Postboks 83";;;;8200;Fauske;Norge
31047;"Nedregate 1";;;;2640;Vinstra;Norge
31048;"Postboks 4";;;;2101;Skarnes;Norge
31049;"Postboks 153";;;;9305;Finnsnes;Norge
31050;"Postboks 130";;;;1921;Sørumsand;Norge
31051;"Rådhussvingen 1";;;;9917;Kirkenes;Norge
31052;"Postboks 127";;;;9845;Tana;Norge
31053;"Postboks 158";;;;4340;Bryne;Norge
31054;"Postboks 76";;;;6630;Tingvoll;Norge
31055;"Postboks 47";;;;3701;Skien;Norge
31056;;;;;9440;Evenskjer;Norge
31057;"Postboks 2073";;;;3103;Tønsberg;Norge
